date,weekday,day_open,day_high,day_low,day_close,prev_close,prev_high,prev_low,pivot_PP,pivot_R1,pivot_S1,pivot_R2,pivot_S2,pivot_R3,pivot_S3,cam_R1,cam_S1,cam_R2,cam_S2,cam_R3,cam_S3,cam_R4,cam_S4,or15_high,or15_low,or30_high,or30_low
2026-03-10,Tuesday,24280.8,24303.8,24079.95,24286.15,24005.8,24078.15,23697.8,23927.25,24156.7,23776.35,24307.6,23546.9,24537.05,23396.0,24040.67,23970.93,24075.53,23936.07,24110.4,23901.2,24214.99,23796.61,24303.8,24124.9,24303.8,24085.6
2026-03-11,Wednesday,24231.85,24299.0,23834.3,23848.2,24286.15,24303.8,24079.95,24223.3,24366.65,24142.8,24447.15,23999.45,24590.5,23918.95,24306.67,24265.63,24327.19,24245.11,24347.71,24224.59,24409.27,24163.03,24299.0,24213.75,24299.0,24172.75
2026-03-12,Thursday,23674.85,23833.15,23556.3,23639.35,23848.2,24299.0,23834.3,23993.83,24153.37,23688.67,24458.53,23529.13,24618.07,23223.97,23890.8,23805.6,23933.4,23763.01,23975.99,23720.41,24103.78,23592.62,23690.85,23556.3,23690.85,23556.3
2026-03-13,Friday,23462.5,23492.4,23112.0,23170.9,23639.35,23833.15,23556.3,23676.27,23796.23,23519.38,23953.12,23399.42,24073.08,23242.53,23664.73,23613.97,23690.11,23588.59,23715.48,23563.22,23791.62,23487.08,23487.9,23415.25,23492.4,23414.45
2026-03-16,Monday,23116.1,23502.0,22955.25,23355.6,23170.9,23492.4,23112.0,23258.43,23404.87,23024.47,23638.83,22878.03,23785.27,22644.07,23205.77,23136.03,23240.64,23101.16,23275.51,23066.29,23380.12,22961.68,23248.05,23098.0,23284.65,23098.0
2026-03-17,Tuesday,23493.2,23656.8,23346.6,23558.8,23355.6,23502.0,22955.25,23270.95,23586.65,23039.9,23817.7,22724.2,24133.4,22493.15,23405.72,23305.48,23455.84,23255.36,23505.96,23205.24,23656.31,23054.89,23493.2,23346.6,23493.2,23346.6
2026-03-18,Wednesday,23632.9,23862.25,23618.45,23764.1,23558.8,23656.8,23346.6,23520.73,23694.87,23384.67,23830.93,23210.53,24005.07,23074.47,23587.24,23530.36,23615.67,23501.93,23644.1,23473.49,23729.41,23388.19,23738.9,23618.45,23738.9,23618.45
2026-03-19,Thursday,23197.75,23378.7,22930.35,23087.85,23764.1,23862.25,23618.45,23748.27,23878.08,23634.28,23992.07,23504.47,24121.88,23390.48,23786.45,23741.75,23808.8,23719.4,23831.14,23697.06,23898.19,23630.01,23378.7,23180.95,23378.7,23180.95
2026-03-20,Friday,23110.15,23345.15,23067.6,23134.65,23087.85,23378.7,22930.35,23132.3,23334.25,22885.9,23580.65,22683.95,23782.6,22437.55,23128.95,23046.75,23170.05,23005.65,23211.15,22964.55,23334.44,22841.26,23303.85,23109.9,23319.7,23109.9
2026-03-23,Monday,22824.35,22851.7,22471.25,22492.65,23134.65,23345.15,23067.6,23182.47,23297.33,23019.78,23460.02,22904.92,23574.88,22742.23,23160.09,23109.21,23185.53,23083.77,23210.98,23058.32,23287.3,22982.0,22851.7,22634.55,22851.7,22634.55
2026-03-24,Tuesday,22878.45,23057.3,22624.2,22958.4,22492.65,22851.7,22471.25,22605.2,22739.15,22358.7,22985.65,22224.75,23119.6,21978.25,22527.52,22457.78,22562.4,22422.9,22597.27,22388.03,22701.9,22283.4,22899.6,22762.8,22899.6,22716.6
2026-03-25,Wednesday,23064.4,23465.35,23063.2,23309.0,22958.4,23057.3,22624.2,22879.97,23135.73,22702.63,23313.07,22446.87,23568.83,22269.53,22998.1,22918.7,23037.8,22879.0,23077.5,22839.3,23196.6,22720.2,23221.05,23063.2,23280.8,23063.2
2026-03-27,Friday,23173.55,23186.1,22804.55,22839.5,23309.0,23465.35,23063.2,23279.18,23495.17,23093.02,23681.33,22877.03,23897.32,22690.87,23345.86,23272.14,23382.73,23235.27,23419.59,23198.41,23530.18,23087.82,23186.1,23025.5,23186.1,23000.85
2026-03-30,Monday,22549.65,22714.1,22283.85,22379.2,22839.5,23186.1,22804.55,22943.38,23082.22,22700.67,23324.93,22561.83,23463.77,22319.12,22874.48,22804.52,22909.45,22769.55,22944.43,22734.57,23049.35,22629.65,22618.05,22470.15,22714.1,22470.15
2026-04-01,Wednesday,22899.0,22941.3,22618.6,22703.15,22379.2,22714.1,22283.85,22459.05,22634.25,22204.0,22889.3,22028.8,23064.5,21773.75,22418.64,22339.76,22458.08,22300.32,22497.52,22260.88,22615.84,22142.56,22937.65,22809.0,22937.65,22809.0
2026-04-02,Thursday,22383.4,22782.3,22182.55,22700.7,22703.15,22941.3,22618.6,22754.35,22890.1,22567.4,23077.05,22431.65,23212.8,22244.7,22732.73,22673.57,22762.31,22643.99,22791.89,22614.41,22880.64,22525.67,22394.65,22209.15,22394.65,22209.15
2026-04-06,Monday,22780.3,22998.35,22542.95,22959.45,22700.7,22782.3,22182.55,22555.18,22927.82,22328.07,23154.93,21955.43,23527.57,21728.32,22755.68,22645.72,22810.65,22590.75,22865.63,22535.77,23030.56,22370.84,22798.25,22591.7,22798.25,22591.7
2026-04-07,Tuesday,22838.7,23153.85,22719.3,23129.95,22959.45,22998.35,22542.95,22833.58,23124.22,22668.82,23288.98,22378.18,23579.62,22213.42,23001.19,22917.71,23042.94,22875.96,23084.69,22834.22,23209.92,22708.98,22901.05,22719.3,22901.05,22719.3
2026-04-08,Wednesday,23855.15,24025.15,23828.5,24012.35,23129.95,23153.85,22719.3,23001.03,23282.77,22848.22,23435.58,22566.48,23717.32,22413.67,23169.78,23090.12,23209.62,23050.28,23249.45,23010.45,23368.95,22890.95,23938.85,23828.5,23938.85,23828.5
2026-04-09,Thursday,23909.05,23990.75,23682.8,23766.05,24012.35,24025.15,23828.5,23955.33,24082.17,23885.52,24151.98,23758.68,24278.82,23688.87,24030.38,23994.32,24048.4,23976.3,24066.43,23958.27,24120.51,23904.19,23990.75,23815.15,23990.75,23815.15
2026-04-10,Friday,23880.55,24074.05,23856.35,24050.5,23766.05,23990.75,23682.8,23813.2,23943.6,23635.65,24121.15,23505.25,24251.55,23327.7,23794.28,23737.82,23822.51,23709.59,23850.74,23681.36,23935.42,23596.68,23978.7,23856.35,23978.7,23856.35
2026-04-13,Monday,23589.6,23907.4,23555.6,23818.9,24050.5,24074.05,23856.35,23993.63,24130.92,23913.22,24211.33,23775.93,24348.62,23695.52,24070.46,24030.54,24090.41,24010.59,24110.37,23990.63,24170.24,23930.76,23699.7,23555.6,23699.7,23555.6
2026-04-15,Wednesday,24163.8,24280.9,24145.8,24211.9,23818.9,23907.4,23555.6,23760.63,23965.67,23613.87,24112.43,23408.83,24317.47,23262.07,23851.15,23786.65,23883.4,23754.4,23915.65,23722.15,24012.39,23625.41,24280.9,24162.7,24280.9,24145.8
2026-04-16,Thursday,24385.2,24400.95,24102.8,24188.4,24211.9,24280.9,24145.8,24212.87,24279.93,24144.83,24347.97,24077.77,24415.03,24009.73,24224.28,24199.52,24236.67,24187.13,24249.05,24174.75,24286.21,24137.6,24400.95,24333.95,24400.95,24292.3
2026-04-17,Friday,24165.9,24371.9,24096.05,24366.9,24188.4,24400.95,24102.8,24230.72,24358.63,24060.48,24528.87,23932.57,24656.78,23762.33,24215.73,24161.07,24243.06,24133.74,24270.39,24106.41,24352.38,24024.42,24235.6,24096.05,24235.6,24096.05
2026-04-20,Monday,24391.5,24480.65,24241.25,24330.9,24366.9,24371.9,24096.05,24278.28,24460.52,24184.67,24554.13,24002.43,24736.37,23908.82,24392.19,24341.61,24417.47,24316.33,24442.76,24291.04,24518.62,24215.18,24420.2,24241.25,24420.2,24241.25
2026-04-21,Tuesday,24374.55,24601.7,24354.9,24580.6,24330.9,24480.65,24241.25,24350.93,24460.62,24221.22,24590.33,24111.53,24700.02,23981.82,24352.85,24308.96,24374.79,24287.01,24396.74,24265.07,24462.57,24199.23,24486.0,24354.9,24503.45,24354.9
2026-04-22,Wednesday,24470.85,24515.95,24352.9,24367.65,24580.6,24601.7,24354.9,24512.4,24669.9,24423.1,24759.2,24265.6,24916.7,24176.3,24603.22,24557.98,24625.85,24535.35,24648.47,24512.73,24716.34,24444.86,24515.95,24427.65,24515.95,24419.5
2026-04-23,Thursday,24202.35,24310.2,24134.8,24156.05,24367.65,24515.95,24352.9,24412.17,24471.43,24308.38,24575.22,24249.12,24634.48,24145.33,24382.6,24352.7,24397.54,24337.76,24412.49,24322.81,24457.33,24277.97,24242.5,24134.8,24256.9,24134.8
2026-04-24,Friday,24100.55,24206.0,23813.65,23903.95,24156.05,24310.2,24134.8,24200.35,24265.9,24090.5,24375.75,24024.95,24441.3,23915.1,24172.13,24139.97,24188.21,24123.89,24204.28,24107.81,24252.52,24059.58,24206.0,24036.05,24206.0,23967.35
2026-04-27,Monday,23945.45,24130.7,23936.2,24110.2,23903.95,24206.0,23813.65,23974.53,24135.42,23743.07,24366.88,23582.18,24527.77,23350.72,23939.92,23867.98,23975.88,23832.02,24011.85,23796.05,24119.74,23688.16,24067.5,23936.2,24067.5,23936.2
