trade_date,expiry,days_to_expiry,entry_ts,side,strike,entry_spot,range_5m_at_entry,entry_premium,lots,qty,exit_ts,exit_premium,exit_spot,exit_reason,minutes_held,net_pnl,return_pct
2026-01-27,27_JAN_26,0,2026-01-27T09:33:00+05:30,PE,25000,24989.85,45.45,89.9,3,195,2026-01-27T09:38:00+05:30,49.3,25082.75,SL,5,-7996.5,-45.25
2026-01-27,27_JAN_26,0,2026-01-27T09:43:00+05:30,PE,25150,25141.5,69.85,79.9,3,195,2026-01-27T10:08:00+05:30,107.4,25085.0,TP,25,5283.0,34.27
2026-01-27,27_JAN_26,0,2026-01-27T10:08:00+05:30,CE,25100,25085.0,54.5,82.35,3,195,2026-01-27T10:14:00+05:30,109.2,25128.45,TP,6,5156.25,32.46
2026-01-27,27_JAN_26,0,2026-01-27T10:14:00+05:30,PE,25150,25128.45,39.7,79.35,3,195,2026-01-27T10:19:00+05:30,57.35,25176.6,SL,5,-4369.5,-27.83
2026-01-27,27_JAN_26,0,2026-01-27T10:29:00+05:30,CE,25100,25117.7,46.35,95.1,3,195,2026-01-27T10:41:00+05:30,59.9,25055.75,SL,12,-6943.5,-37.1
2026-01-27,27_JAN_26,0,2026-01-27T10:51:00+05:30,CE,25000,25007.2,34.15,84.6,3,195,2026-01-27T11:26:00+05:30,110.6,25056.1,TP,35,4990.5,30.6
2026-01-27,27_JAN_26,0,2026-01-27T11:30:00+05:30,PE,25100,25078.55,41.9,73.25,4,260,2026-01-27T11:41:00+05:30,53.45,25112.6,SL,11,-5234.0,-27.15
2026-01-27,27_JAN_26,0,2026-01-27T11:48:00+05:30,CE,25100,25114.7,44.9,87.3,3,195,2026-01-27T12:33:00+05:30,64.45,25093.9,SL,45,-4535.25,-26.27
2026-01-27,27_JAN_26,0,2026-01-27T12:53:00+05:30,PE,25100,25093.75,35.25,54.05,5,325,2026-01-27T13:29:00+05:30,36.25,25120.9,SL,36,-5877.5,-33.09
2026-01-27,27_JAN_26,0,2026-01-27T13:36:00+05:30,CE,25100,25083.45,40.45,46.7,6,390,2026-01-27T13:38:00+05:30,32.6,25053.55,SL,2,-5598.0,-30.37
2026-01-27,27_JAN_26,0,2026-01-27T14:04:00+05:30,CE,25000,25016.55,32.8,59.9,5,325,2026-01-27T14:38:00+05:30,99.35,25071.0,TP,34,12728.75,65.64
2026-01-28,03_FEB_26,6,2026-01-28T13:54:00+05:30,PE,25200,25218.85,30.05,192.8,1,65,2026-01-28T14:56:00+05:30,144.25,25320.4,SL,62,-3222.25,-25.23
2026-01-29,03_FEB_26,5,2026-01-29T10:14:00+05:30,PE,25200,25211.65,31.55,194.0,1,65,2026-01-29T11:22:00+05:30,144.95,25289.6,SL,68,-3254.75,-25.33
2026-01-29,03_FEB_26,5,2026-01-29T12:31:00+05:30,PE,25300,25301.95,31.05,177.0,1,65,2026-01-29T13:44:00+05:30,130.0,25402.5,SL,73,-3121.5,-26.6
2026-01-29,03_FEB_26,5,2026-01-29T14:09:00+05:30,CE,25400,25384.9,32.0,197.3,1,65,2026-01-29T15:25:00+05:30,214.1,25411.8,EOD,76,1025.5,8.46
2026-01-30,03_FEB_26,4,2026-01-30T09:30:00+05:30,CE,25250,25226.25,52.8,198.55,1,65,2026-01-30T13:54:00+05:30,260.5,25329.6,TP,264,3960.25,31.14
2026-02-01,03_FEB_26,2,2026-02-01T09:45:00+05:30,PE,25350,25338.2,32.0,199.05,1,65,2026-02-01T12:18:00+05:30,267.65,25165.8,TP,153,4392.5,34.4
2026-02-01,03_FEB_26,2,2026-02-01T12:18:00+05:30,CE,25150,25165.8,86.95,186.6,1,65,2026-02-01T12:26:00+05:30,139.8,25031.3,SL,8,-3108.5,-25.13
2026-02-01,03_FEB_26,2,2026-02-01T12:47:00+05:30,PE,25050,25063.85,73.95,194.65,1,65,2026-02-01T13:21:00+05:30,134.35,25145.0,SL,34,-3986.0,-31.02
2026-02-01,03_FEB_26,2,2026-02-01T13:25:00+05:30,CE,25100,25108.55,36.45,171.35,1,65,2026-02-01T13:52:00+05:30,121.35,24994.6,SL,27,-3316.5,-29.23
2026-02-01,03_FEB_26,2,2026-02-01T13:56:00+05:30,PE,25050,25039.85,49.35,179.0,1,65,2026-02-01T14:51:00+05:30,248.95,24936.45,TP,55,4480.25,39.01
2026-02-02,03_FEB_26,1,2026-02-02T09:30:00+05:30,PE,24900,24879.8,46.6,179.2,1,65,2026-02-02T11:01:00+05:30,235.8,24743.0,TP,91,3612.5,31.52
2026-02-02,03_FEB_26,1,2026-02-02T11:34:00+05:30,PE,24850,24826.75,102.45,136.15,2,130,2026-02-02T12:14:00+05:30,95.35,24910.45,SL,40,-5377.0,-30.03
2026-02-02,03_FEB_26,1,2026-02-02T12:19:00+05:30,CE,24900,24890.1,37.15,113.0,2,130,2026-02-02T13:04:00+05:30,148.75,24951.2,TP,45,4574.5,31.53
2026-02-02,03_FEB_26,1,2026-02-02T13:15:00+05:30,CE,24950,24928.95,31.55,102.45,3,195,2026-02-02T13:20:00+05:30,76.55,24881.7,SL,5,-5130.0,-25.37
2026-02-02,03_FEB_26,1,2026-02-02T13:28:00+05:30,PE,24900,24906.05,39.25,108.0,2,130,2026-02-02T13:43:00+05:30,79.95,24966.0,SL,15,-3719.5,-26.05
2026-02-02,03_FEB_26,1,2026-02-02T14:10:00+05:30,CE,24900,24915.2,42.65,113.0,2,130,2026-02-02T14:47:00+05:30,149.55,24981.65,TP,37,4678.5,32.24
2026-02-03,03_FEB_26,0,2026-02-03T09:34:00+05:30,CE,25750,25755.15,31.1,121.7,2,130,2026-02-03T09:45:00+05:30,82.55,25692.3,SL,11,-5162.5,-32.24
2026-02-03,03_FEB_26,0,2026-02-03T09:48:00+05:30,PE,25750,25754.35,63.75,115.5,2,130,2026-02-03T10:05:00+05:30,152.15,25678.2,TP,17,4691.5,31.63
2026-02-03,03_FEB_26,0,2026-02-03T10:05:00+05:30,CE,25700,25678.2,41.1,86.8,3,195,2026-02-03T10:16:00+05:30,119.5,25732.95,TP,11,6297.0,37.54
2026-02-03,03_FEB_26,0,2026-02-03T10:16:00+05:30,PE,25750,25732.95,74.25,117.1,2,130,2026-02-03T10:32:00+05:30,86.8,25790.0,SL,16,-4012.0,-25.95
2026-02-03,03_FEB_26,0,2026-02-03T10:48:00+05:30,CE,25750,25760.15,47.35,95.85,3,195,2026-02-03T11:32:00+05:30,129.25,25835.85,TP,44,6433.5,34.72
2026-02-03,03_FEB_26,0,2026-02-03T11:33:00+05:30,PE,25850,25851.5,43.85,79.65,3,195,2026-02-03T12:29:00+05:30,109.15,25786.55,TP,56,5673.0,36.89
2026-02-03,03_FEB_26,0,2026-02-03T12:35:00+05:30,CE,25800,25778.1,31.15,54.1,5,325,2026-02-03T13:26:00+05:30,34.3,25764.55,SL,51,-6527.5,-36.75
2026-02-03,03_FEB_26,0,2026-02-03T13:35:00+05:30,CE,25750,25739.55,32.8,39.6,7,455,2026-02-03T13:38:00+05:30,58.65,25774.5,TP,3,8562.25,47.79
2026-02-03,03_FEB_26,0,2026-02-03T13:38:00+05:30,PE,25750,25774.5,34.95,40.55,7,455,2026-02-03T13:40:00+05:30,30.3,25788.35,SL,2,-4769.25,-25.49
2026-02-03,03_FEB_26,0,2026-02-03T13:58:00+05:30,CE,25750,25772.65,35.6,54.5,5,325,2026-02-03T14:32:00+05:30,31.2,25740.9,SL,34,-7665.0,-42.9
2026-02-04,10_FEB_26,6,2026-02-04T09:31:00+05:30,PE,25800,25785.8,33.15,180.9,1,65,2026-02-04T14:21:00+05:30,135.05,25816.4,SL,290,-3046.75,-25.39
2026-02-05,10_FEB_26,5,2026-02-05T09:30:00+05:30,PE,25700,25700.3,31.45,139.45,2,130,2026-02-05T14:10:00+05:30,182.4,25595.25,TP,280,5510.5,30.72
2026-02-06,10_FEB_26,4,2026-02-06T09:47:00+05:30,PE,25550,25561.65,35.9,106.6,2,130,2026-02-06T11:37:00+05:30,79.5,25614.55,SL,110,-3596.0,-25.5
2026-02-06,10_FEB_26,4,2026-02-06T12:05:00+05:30,CE,25600,25606.2,42.15,119.15,2,130,2026-02-06T12:31:00+05:30,88.55,25553.2,SL,26,-4051.0,-25.76
2026-02-06,10_FEB_26,4,2026-02-06T13:06:00+05:30,PE,25550,25571.95,30.65,93.45,3,195,2026-02-06T13:55:00+05:30,68.4,25622.95,SL,49,-4964.25,-26.9
2026-02-10,10_FEB_26,0,2026-02-10T09:34:00+05:30,PE,25950,25943.75,32.35,49.8,6,390,2026-02-10T10:18:00+05:30,37.15,25967.25,SL,44,-5032.5,-25.58
2026-02-10,10_FEB_26,0,2026-02-10T13:19:00+05:30,CE,25950,25948.4,32.2,24.95,12,780,2026-02-10T13:22:00+05:30,18.15,25936.3,SL,3,-5442.0,-27.6
2026-02-10,10_FEB_26,0,2026-02-10T13:30:00+05:30,CE,25900,25919.3,32.35,33.6,9,585,2026-02-10T14:02:00+05:30,24.2,25898.75,SL,32,-5617.5,-28.23
2026-02-10,10_FEB_26,0,2026-02-10T14:17:00+05:30,PE,25950,25937.8,30.7,30.95,9,585,2026-02-10T14:27:00+05:30,42.05,25920.7,TP,10,6375.0,35.48
2026-02-11,17_FEB_26,6,2026-02-11T10:01:00+05:30,CE,25900,25924.15,32.15,165.85,1,65,2026-02-11T15:25:00+05:30,160.4,25946.5,EOD,324,-420.75,-3.35
2026-02-12,17_FEB_26,5,2026-02-12T09:50:00+05:30,PE,25850,25859.25,30.8,99.65,3,195,2026-02-12T14:47:00+05:30,135.0,25768.25,TP,297,6813.75,35.36
2026-02-13,17_FEB_26,4,2026-02-13T09:32:00+05:30,CE,25550,25559.9,32.95,129.25,2,130,2026-02-13T13:51:00+05:30,95.3,25503.35,SL,259,-4486.5,-26.33
2026-02-16,17_FEB_26,1,2026-02-16T09:30:00+05:30,PE,25500,25496.25,32.05,86.25,3,195,2026-02-16T09:52:00+05:30,112.15,25435.5,TP,22,4971.0,29.9
2026-02-16,17_FEB_26,1,2026-02-16T09:52:00+05:30,CE,25450,25435.5,31.0,85.1,3,195,2026-02-16T10:00:00+05:30,111.25,25499.85,TP,8,5019.75,30.59
2026-02-16,17_FEB_26,1,2026-02-16T10:01:00+05:30,PE,25500,25515.85,42.05,74.7,4,260,2026-02-16T12:17:00+05:30,54.75,25555.35,SL,136,-5273.0,-26.82
2026-02-16,17_FEB_26,1,2026-02-16T13:56:00+05:30,CE,25550,25548.45,35.55,87.7,3,195,2026-02-16T14:28:00+05:30,121.7,25614.15,TP,32,6550.5,38.63
2026-02-16,17_FEB_26,1,2026-02-16T14:28:00+05:30,PE,25600,25614.15,31.85,67.8,4,260,2026-02-16T15:01:00+05:30,46.85,25681.25,SL,33,-5533.0,-31.02
2026-02-17,17_FEB_26,0,2026-02-17T09:44:00+05:30,PE,25650,25642.95,36.4,56.1,5,325,2026-02-17T09:58:00+05:30,41.5,25670.0,SL,14,-4837.5,-26.18
2026-02-17,17_FEB_26,0,2026-02-17T10:28:00+05:30,PE,25750,25725.35,33.45,64.95,4,260,2026-02-17T10:41:00+05:30,85.7,25689.0,TP,13,5309.0,31.77
2026-02-17,17_FEB_26,0,2026-02-17T10:44:00+05:30,CE,25650,25661.3,32.75,50.4,6,390,2026-02-17T11:20:00+05:30,65.85,25689.85,TP,36,5926.5,30.43
2026-02-17,17_FEB_26,0,2026-02-17T11:34:00+05:30,PE,25700,25721.45,31.1,30.25,10,650,2026-02-17T12:16:00+05:30,22.0,25732.7,SL,42,-5487.5,-27.56
2026-02-17,17_FEB_26,0,2026-02-17T13:08:00+05:30,PE,25750,25751.6,34.55,31.8,9,585,2026-02-17T13:55:00+05:30,45.1,25719.95,TP,47,7662.0,41.44
2026-02-17,17_FEB_26,0,2026-02-17T13:57:00+05:30,CE,25700,25698.6,39.45,28.7,10,650,2026-02-17T14:01:00+05:30,43.4,25722.8,TP,4,9430.0,50.78
2026-02-17,17_FEB_26,0,2026-02-17T14:12:00+05:30,CE,25700,25690.5,35.35,21.9,14,910,2026-02-17T14:13:00+05:30,15.8,25671.05,SL,1,-5702.0,-28.25
2026-02-17,17_FEB_26,0,2026-02-17T14:16:00+05:30,PE,25700,25703.2,32.25,21.6,14,910,2026-02-17T14:28:00+05:30,31.35,25684.15,TP,12,8721.5,44.57
2026-02-18,24_FEB_26,6,2026-02-18T09:55:00+05:30,CE,25700,25679.9,37.1,136.4,2,130,2026-02-18T14:14:00+05:30,177.85,25756.8,TP,259,5315.5,30.3
2026-02-19,24_FEB_26,5,2026-02-19T09:30:00+05:30,CE,25800,25807.3,37.2,126.45,2,130,2026-02-19T11:13:00+05:30,94.7,25720.6,SL,103,-4200.5,-25.18
2026-02-19,24_FEB_26,5,2026-02-19T12:12:00+05:30,CE,25600,25615.35,32.7,160.45,1,65,2026-02-19T14:04:00+05:30,119.8,25552.5,SL,112,-2708.75,-25.39
2026-02-19,24_FEB_26,5,2026-02-19T14:17:00+05:30,PE,25600,25591.55,30.65,134.35,2,130,2026-02-19T14:44:00+05:30,177.15,25518.25,TP,27,5491.0,31.77
2026-02-20,24_FEB_26,4,2026-02-20T09:30:00+05:30,PE,25400,25423.45,42.3,112.0,2,130,2026-02-20T09:48:00+05:30,81.15,25511.9,SL,18,-4083.5,-27.62
2026-02-20,24_FEB_26,4,2026-02-20T10:08:00+05:30,CE,25500,25477.7,31.45,125.75,2,130,2026-02-20T10:22:00+05:30,167.5,25546.75,TP,14,5354.5,33.11
2026-02-20,24_FEB_26,4,2026-02-20T10:26:00+05:30,PE,25550,25569.45,33.25,120.05,2,130,2026-02-20T12:18:00+05:30,87.25,25635.9,SL,112,-4337.0,-27.39
2026-02-20,24_FEB_26,4,2026-02-20T12:45:00+05:30,CE,25600,25600.7,31.45,146.45,2,130,2026-02-20T13:11:00+05:30,109.7,25539.75,SL,26,-4850.5,-25.15
2026-02-20,24_FEB_26,4,2026-02-20T13:28:00+05:30,PE,25550,25570.35,31.4,119.6,2,130,2026-02-20T14:43:00+05:30,88.95,25619.65,SL,75,-4057.5,-25.7
2026-02-23,24_FEB_26,1,2026-02-23T09:40:00+05:30,CE,25700,25719.85,37.45,123.55,2,130,2026-02-23T10:38:00+05:30,92.6,25687.55,SL,58,-4096.5,-25.12
2026-02-23,24_FEB_26,1,2026-02-23T10:44:00+05:30,CE,25650,25656.95,32.65,107.4,2,130,2026-02-23T14:02:00+05:30,77.45,25627.4,SL,198,-3966.5,-27.97
2026-02-23,24_FEB_26,1,2026-02-23T14:30:00+05:30,PE,25700,25699.75,53.3,86.5,3,195,2026-02-23T15:25:00+05:30,83.9,25716.55,EOD,55,-586.5,-3.12
2026-02-24,24_FEB_26,0,2026-02-24T09:30:00+05:30,CE,25550,25534.0,33.8,56.0,5,325,2026-02-24T09:43:00+05:30,41.8,25484.1,SL,13,-4707.5,-25.51
2026-02-24,24_FEB_26,0,2026-02-24T09:47:00+05:30,PE,25550,25525.8,41.7,79.0,3,195,2026-02-24T10:17:00+05:30,106.75,25478.0,TP,30,5331.75,34.98
2026-02-24,24_FEB_26,0,2026-02-24T10:48:00+05:30,CE,25450,25474.95,35.25,68.9,4,260,2026-02-24T11:12:00+05:30,93.75,25510.75,TP,24,6375.0,35.9
2026-02-24,24_FEB_26,0,2026-02-24T12:47:00+05:30,CE,25400,25389.55,31.9,42.35,7,455,2026-02-24T13:04:00+05:30,56.1,25421.9,TP,17,6150.75,32.19
2026-02-24,24_FEB_26,0,2026-02-24T13:30:00+05:30,CE,25350,25364.85,39.55,43.9,7,455,2026-02-24T13:39:00+05:30,58.95,25377.85,TP,9,6742.25,34.02
2026-02-24,24_FEB_26,0,2026-02-24T13:39:00+05:30,PE,25400,25377.85,49.25,43.9,7,455,2026-02-24T13:50:00+05:30,57.25,25362.6,TP,11,5968.75,30.15
2026-02-24,24_FEB_26,0,2026-02-24T13:55:00+05:30,PE,25400,25395.95,33.35,34.75,8,520,2026-02-24T14:11:00+05:30,20.4,25429.45,SL,16,-7574.0,-41.52
2026-02-24,24_FEB_26,0,2026-02-24T14:23:00+05:30,CE,25400,25404.6,37.85,34.3,8,520,2026-02-24T14:33:00+05:30,21.6,25395.6,SL,10,-6716.0,-37.26
2026-02-25,02_MAR_26,5,2026-02-25T10:00:00+05:30,PE,25600,25605.65,31.35,118.0,2,130,2026-02-25T12:34:00+05:30,163.15,25536.2,TP,154,5796.5,38.16
2026-02-25,02_MAR_26,5,2026-02-25T12:34:00+05:30,CE,25550,25536.2,56.3,145.9,2,130,2026-02-25T14:03:00+05:30,107.6,25442.55,SL,89,-5052.0,-26.31
2026-02-25,02_MAR_26,5,2026-02-25T14:19:00+05:30,PE,25500,25493.8,36.7,142.94,2,130,2026-02-25T15:25:00+05:30,142.75,25483.6,EOD,66,-97.7,-0.2
2026-02-26,02_MAR_26,4,2026-02-26T09:36:00+05:30,PE,25550,25531.6,33.25,127.2,2,130,2026-02-26T11:56:00+05:30,169.1,25455.8,TP,140,5374.0,32.85
2026-02-26,02_MAR_26,4,2026-02-26T11:56:00+05:30,CE,25450,25455.8,31.0,141.3,2,130,2026-02-26T15:25:00+05:30,154.8,25494.25,EOD,209,1682.0,9.48
2026-02-27,02_MAR_26,3,2026-02-27T12:27:00+05:30,PE,25300,25303.5,31.1,104.45,2,130,2026-02-27T13:58:00+05:30,77.85,25340.45,SL,91,-3531.0,-25.55
2026-03-02,02_MAR_26,0,2026-03-02T09:30:00+05:30,PE,24950,24927.1,57.2,103.35,2,130,2026-03-02T09:47:00+05:30,76.1,24978.85,SL,17,-3615.5,-26.45
2026-03-02,02_MAR_26,0,2026-03-02T09:50:00+05:30,CE,24950,24943.8,35.05,80.85,3,195,2026-03-02T09:53:00+05:30,55.45,24898.4,SL,3,-5032.5,-31.52
2026-03-02,02_MAR_26,0,2026-03-02T09:57:00+05:30,PE,24950,24931.3,47.15,93.75,3,195,2026-03-02T10:08:00+05:30,125.7,24879.85,TP,11,6150.75,33.96
2026-03-06,10_MAR_26,4,2026-03-06T12:29:00+05:30,CE,24600,24578.3,30.55,200.0,1,65,2026-03-06T15:13:00+05:30,149.35,24434.2,SL,164,-3358.75,-25.37
2026-03-10,10_MAR_26,0,2026-03-10T09:30:00+05:30,CE,24150,24133.1,30.15,81.4,3,195,2026-03-10T09:58:00+05:30,59.85,24085.7,SL,28,-4281.75,-26.58
2026-03-10,10_MAR_26,0,2026-03-10T10:01:00+05:30,PE,24100,24121.9,36.2,70.7,4,260,2026-03-10T10:15:00+05:30,45.35,24187.75,SL,14,-6677.0,-35.97
2026-03-10,10_MAR_26,0,2026-03-10T10:22:00+05:30,CE,24150,24164.0,47.25,90.6,3,195,2026-03-10T10:33:00+05:30,117.85,24204.95,TP,11,5234.25,29.95
2026-03-10,10_MAR_26,0,2026-03-10T10:33:00+05:30,PE,24200,24204.95,44.35,69.65,4,260,2026-03-10T11:15:00+05:30,47.75,24240.75,SL,42,-5780.0,-31.56
2026-03-10,10_MAR_26,0,2026-03-10T11:19:00+05:30,CE,24200,24210.25,30.5,74.65,4,260,2026-03-10T12:14:00+05:30,44.85,24172.5,SL,55,-7834.0,-40.03
2026-03-10,10_MAR_26,0,2026-03-10T12:22:00+05:30,CE,24150,24144.4,40.1,55.2,5,325,2026-03-10T12:35:00+05:30,74.9,24187.05,TP,13,6310.0,35.48
2026-03-10,10_MAR_26,0,2026-03-10T12:40:00+05:30,CE,24150,24159.45,30.05,62.65,4,260,2026-03-10T12:50:00+05:30,83.3,24194.25,TP,10,5283.0,32.78
2026-03-10,10_MAR_26,0,2026-03-10T12:50:00+05:30,PE,24200,24194.25,34.55,49.7,6,390,2026-03-10T12:55:00+05:30,37.05,24222.85,SL,5,-5032.5,-25.63
2026-03-10,10_MAR_26,0,2026-03-10T13:30:00+05:30,PE,24250,24232.4,34.55,49.9,6,390,2026-03-10T14:08:00+05:30,29.45,24270.2,SL,38,-8074.5,-41.14
2026-03-10,10_MAR_26,0,2026-03-10T14:19:00+05:30,CE,24250,24252.85,33.1,43.9,7,455,2026-03-10T14:21:00+05:30,27.45,24228.7,SL,2,-7590.25,-37.66
2026-03-16,17_MAR_26,1,2026-03-16T14:24:00+05:30,PE,23350,23336.45,110.85,178.5,1,65,2026-03-16T14:49:00+05:30,131.25,23453.85,SL,25,-3137.75,-26.52
2026-03-17,17_MAR_26,0,2026-03-17T09:35:00+05:30,PE,23400,23411.45,44.75,81.1,3,195,2026-03-17T09:44:00+05:30,59.45,23453.15,SL,9,-4301.25,-26.8
2026-03-17,17_MAR_26,0,2026-03-17T09:49:00+05:30,PE,23500,23484.5,44.85,91.45,3,195,2026-03-17T10:14:00+05:30,64.85,23525.85,SL,25,-5266.5,-29.18
2026-03-17,17_MAR_26,0,2026-03-17T10:23:00+05:30,PE,23550,23574.25,31.25,64.0,4,260,2026-03-17T10:28:00+05:30,87.6,23525.2,TP,5,6050.0,36.69
2026-03-17,17_MAR_26,0,2026-03-17T10:28:00+05:30,CE,23550,23525.2,49.05,53.1,5,325,2026-03-17T10:30:00+05:30,38.6,23484.7,SL,2,-4805.0,-27.47
2026-03-17,17_MAR_26,0,2026-03-17T10:35:00+05:30,CE,23450,23463.55,40.4,72.75,4,260,2026-03-17T10:49:00+05:30,108.4,23522.65,TP,14,9183.0,48.83
2026-03-17,17_MAR_26,0,2026-03-17T10:49:00+05:30,PE,23500,23522.65,40.2,58.1,5,325,2026-03-17T11:08:00+05:30,79.45,23482.5,TP,19,6846.25,36.54
2026-03-17,17_MAR_26,0,2026-03-17T11:08:00+05:30,CE,23500,23482.5,40.45,52.2,5,325,2026-03-17T11:17:00+05:30,35.75,23444.3,SL,9,-5438.75,-31.67
2026-03-17,17_MAR_26,0,2026-03-17T11:24:00+05:30,CE,23400,23412.65,30.7,66.75,4,260,2026-03-17T11:33:00+05:30,49.35,23367.45,SL,9,-4610.0,-26.2
2026-03-17,17_MAR_26,0,2026-03-17T11:38:00+05:30,PE,23400,23406.95,41.2,70.2,4,260,2026-03-17T12:08:00+05:30,46.65,23436.65,SL,30,-6209.0,-33.67
2026-03-17,17_MAR_26,0,2026-03-17T12:16:00+05:30,CE,23400,23409.65,32.4,59.25,5,325,2026-03-17T12:43:00+05:30,82.15,23451.35,TP,27,7350.0,38.45
2026-03-17,17_MAR_26,0,2026-03-17T12:43:00+05:30,PE,23450,23451.35,32.5,58.65,5,325,2026-03-17T12:49:00+05:30,39.75,23488.15,SL,6,-6235.0,-32.37
2026-03-17,17_MAR_26,0,2026-03-17T13:00:00+05:30,PE,23500,23489.0,30.65,62.2,4,260,2026-03-17T13:08:00+05:30,45.5,23516.0,SL,8,-4428.0,-26.99
2026-03-17,17_MAR_26,0,2026-03-17T13:15:00+05:30,PE,23550,23551.2,30.45,52.8,5,325,2026-03-17T13:39:00+05:30,73.25,23513.2,TP,24,6553.75,38.51
2026-03-17,17_MAR_26,0,2026-03-17T13:39:00+05:30,CE,23500,23513.2,36.7,49.45,6,390,2026-03-17T13:43:00+05:30,64.75,23539.35,TP,4,5868.0,30.71
2026-03-17,17_MAR_26,0,2026-03-17T13:45:00+05:30,PE,23550,23543.6,35.3,52.1,5,325,2026-03-17T14:03:00+05:30,36.85,23566.15,SL,18,-5048.75,-29.43
2026-03-17,17_MAR_26,0,2026-03-17T14:10:00+05:30,PE,23600,23587.55,42.45,48.95,6,390,2026-03-17T14:17:00+05:30,63.8,23561.15,TP,7,5692.5,30.1
2026-03-17,17_MAR_26,0,2026-03-17T14:17:00+05:30,CE,23550,23561.15,42.85,39.25,7,455,2026-03-17T14:22:00+05:30,26.95,23544.05,SL,5,-5702.0,-31.55
2026-03-17,17_MAR_26,0,2026-03-17T14:30:00+05:30,PE,23550,23572.75,43.5,28.25,10,650,2026-03-17T14:32:00+05:30,18.85,23586.45,SL,2,-6235.0,-33.57
2026-03-30,30_MAR_26,0,2026-03-30T09:30:00+05:30,PE,22600,22577.8,51.95,133.05,2,130,2026-03-30T09:34:00+05:30,92.45,22683.6,SL,4,-5351.0,-30.58
2026-03-30,30_MAR_26,0,2026-03-30T09:42:00+05:30,CE,22650,22670.8,35.15,134.75,2,130,2026-03-30T09:54:00+05:30,97.3,22618.5,SL,12,-4941.5,-27.86
2026-03-30,30_MAR_26,0,2026-03-30T10:02:00+05:30,PE,22650,22639.35,37.4,121.75,2,130,2026-03-30T10:11:00+05:30,164.8,22565.15,TP,9,5523.5,35.26
2026-03-30,30_MAR_26,0,2026-03-30T10:11:00+05:30,CE,22550,22565.15,61.85,107.65,2,130,2026-03-30T10:32:00+05:30,78.85,22525.9,SL,21,-3817.0,-26.83
2026-03-30,30_MAR_26,0,2026-03-30T10:43:00+05:30,CE,22500,22513.85,33.35,94.2,3,195,2026-03-30T11:11:00+05:30,66.6,22459.9,SL,28,-5461.5,-29.39
2026-03-30,30_MAR_26,0,2026-03-30T11:34:00+05:30,PE,22500,22503.8,36.3,82.8,3,195,2026-03-30T12:03:00+05:30,58.1,22548.0,SL,29,-4896.0,-29.93
2026-03-30,30_MAR_26,0,2026-03-30T12:21:00+05:30,PE,22600,22581.1,30.25,87.8,3,195,2026-03-30T12:24:00+05:30,118.65,22531.3,TP,3,5936.25,35.0
2026-03-30,30_MAR_26,0,2026-03-30T12:24:00+05:30,CE,22550,22531.3,49.8,64.55,4,260,2026-03-30T12:39:00+05:30,84.85,22565.6,TP,15,5192.0,31.27
2026-03-30,30_MAR_26,0,2026-03-30T12:39:00+05:30,PE,22550,22565.6,48.2,64.3,4,260,2026-03-30T12:52:00+05:30,92.1,22509.0,TP,13,7142.0,43.05
2026-03-30,30_MAR_26,0,2026-03-30T12:52:00+05:30,CE,22500,22509.0,32.15,71.65,4,260,2026-03-30T13:13:00+05:30,52.4,22482.9,SL,21,-5091.0,-26.99
2026-03-30,30_MAR_26,0,2026-03-30T13:16:00+05:30,PE,22500,22515.8,32.9,55.7,5,325,2026-03-30T13:25:00+05:30,76.05,22472.55,TP,9,6521.25,36.32
2026-03-30,30_MAR_26,0,2026-03-30T13:43:00+05:30,CE,22450,22458.0,35.65,60.8,5,325,2026-03-30T13:53:00+05:30,44.35,22426.6,SL,10,-5438.75,-27.2
2026-03-30,30_MAR_26,0,2026-03-30T14:02:00+05:30,PE,22450,22462.6,33.8,37.3,8,520,2026-03-30T14:10:00+05:30,50.05,22440.4,TP,8,6518.0,33.87
2026-03-30,30_MAR_26,0,2026-03-30T14:11:00+05:30,CE,22450,22430.9,31.9,38.75,7,455,2026-03-30T14:19:00+05:30,28.65,22411.55,SL,8,-4701.0,-26.29
2026-03-30,30_MAR_26,0,2026-03-30T14:24:00+05:30,CE,22400,22388.0,38.45,37.75,8,520,2026-03-30T14:34:00+05:30,22.35,22362.5,SL,10,-8120.0,-41.01
2026-04-06,07_APR_26,1,2026-04-06T10:07:00+05:30,PE,22600,22617.5,37.35,199.0,1,65,2026-04-06T12:20:00+05:30,144.85,22713.35,SL,133,-3586.25,-27.25
2026-04-06,07_APR_26,1,2026-04-06T12:32:00+05:30,CE,22700,22686.3,38.95,189.2,1,65,2026-04-06T12:51:00+05:30,249.05,22783.7,TP,19,3823.75,31.57
2026-04-06,07_APR_26,1,2026-04-06T13:07:00+05:30,PE,22800,22801.9,35.5,193.2,1,65,2026-04-06T14:02:00+05:30,141.65,22889.55,SL,55,-3417.25,-26.73
2026-04-06,07_APR_26,1,2026-04-06T14:12:00+05:30,PE,22900,22906.2,40.15,179.25,1,65,2026-04-06T15:25:00+05:30,154.85,22968.95,EOD,73,-1652.5,-13.66
2026-04-07,07_APR_26,0,2026-04-07T09:30:00+05:30,PE,22900,22897.75,81.55,117.8,2,130,2026-04-07T09:43:00+05:30,171.45,22794.95,TP,13,6901.5,45.44
